서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,38.64,201912,26,"24,000",13,1990,한내로 69-54,, ,-,-
서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,44.94,201912,27,"28,400",5,1990,한내로 69-54,, ,-,-
서울특별시 금천구 독산동,1088,1088,0,독산주공14단지,38.64,201912,27,"24,000",6,1990,한내로 69-54,, ,-,-
서울특별시 금천구 독산동,293-10,293,10,독산현대,83.73,201912,1,"53,000",17,1999,범안로17길 12,, ,-,-
서울특별시 금천구 독산동,293-10,293,10,독산현대,58.72,201912,7,"42,500",5,1999,범안로17길 12,, ,-,-
서울특별시 금천구 독산동,293-10,293,10,독산현대,58.72,201912,11,"43,700",12,1999,범안로17길 12,, ,-,-
서울특별시 금천구 독산동,293-10,293,10,독산현대,83.73,201912,14,"52,800",19,1999,범안로17길 12,, ,-,-
서울특별시 금천구 독산동,887-1,887,1,동은노보빌(887-1),84.6,201912,13,"32,000",3,2003,문성로 8,, ,-,-
서울특별시 금천구 독산동,994-76,994,76,삼성로얄,82.025,201912,16,"31,000",7,2004,독산로88길 8,, ,-,-
서울특별시 금천구 독산동,955,955,0,신도브래뉴,79.35,201912,28,"53,000",6,2002,시흥대로152길 25,, ,-,-
서울특별시 금천구 독산동,955,955,0,신도브래뉴,55.55,201912,30,"38,800",2,2002,시흥대로152길 25,, ,-,-
서울특별시 금천구 독산동,1143,1143,0,이랜드해가든,84.935,201912,18,"64,000",6,2008,벚꽃로6길 3,, ,-,-
서울특별시 금천구 독산동,1133,1133,0,진도2차,84.58,201912,19,"49,000",16,1997,두산로 36,, ,-,-
서울특별시 금천구 독산동,1136,1136,0,진도3차아파트,79.71,201912,14,"47,800",3,1999,범안로17길 41,, ,-,-
서울특별시 금천구 독산동,1136,1136,0,진도3차아파트,59.34,201912,14,"44,500",4,1999,범안로17길 41,, ,-,-
서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,129.66,201912,13,"54,000",9,1991,한내로 62,, ,-,-
서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,89.46,201912,14,"45,000",4,1991,한내로 62,, ,-,-
서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,89.46,201912,24,"46,000",2,1991,한내로 62,, ,-,-
서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,89.46,201912,25,"46,500",12,1991,한내로 62,, ,-,-
서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,89.46,201912,29,"51,000",13,1991,한내로 62,, ,-,-
서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,89.46,201912,30,"48,300",21,1991,한내로 62,, ,-,-
서울특별시 금천구 독산동,894-20,894,20,힐탑,69.68,201912,16,"29,950",3,2004,문성로 39,, ,-,-
서울특별시 금천구 시흥동,820-12,820,12,경남아파트,59.97,201912,9,"30,000",14,1998,독산로 78-1,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,4,"42,000",5,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201912,5,"30,000",1,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201912,6,"32,000",2,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,7,"42,900",7,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,9,"39,000",1,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,114.84,201912,12,"51,000",6,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,14,"42,000",9,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,14,"42,500",9,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,14,"43,500",11,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,15,"42,500",10,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,16,"44,300",15,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,17,"42,800",5,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201912,17,"32,700",3,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,114.84,201912,18,"50,000",14,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,18,"43,000",4,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,21,"42,700",7,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201912,21,"33,700",6,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,84.97,201912,22,"44,800",8,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1013,1013,0,관악산벽산타운5,59.34,201912,24,"32,700",4,2004,금하로 816,, ,-,-
서울특별시 금천구 시흥동,1017,1017,0,관악산신도브래뉴,59.77,201912,19,"40,800",7,2006,금하로24나길 48,, ,-,-
서울특별시 금천구 시흥동,384-12,384,12,남서울건영2,41.34,201912,7,"23,700",10,1989,독산로10길 96,, ,-,-
서울특별시 금천구 시흥동,384-12,384,12,남서울건영2,61.14,201912,10,"35,500",15,1989,독산로10길 96,, ,-,-
서울특별시 금천구 시흥동,384-12,384,12,남서울건영2,61.14,201912,16,"35,350",6,1989,독산로10길 96,, ,-,-
서울특별시 금천구 시흥동,992-2,992,2,남서울건영아파트,77.02,201912,19,"51,000",6,1982,시흥대로59길 35,, ,-,-
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.786,201912,2,"79,800",13,2014,시흥대로 165,, ,-,-
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.677,201912,3,"79,000",11,2014,시흥대로 165,, ,-,-
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,115.801,201912,11,"87,500",23,2014,시흥대로 165,, ,-,-
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.677,201912,12,"77,000",9,2014,시흥대로 165,, ,-,-
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,59.87,201912,14,"65,700",11,2014,시흥대로 165,, ,-,-
서울특별시 금천구 시흥동,1026,1026,0,남서울힐스테이트,84.786,201912,16,"80,000",21,2014,시흥대로 165,, ,-,-
서울특별시 금천구 시흥동,989-11,989,11,대도훼미리,54.18,201912,5,"19,500",5,1991,시흥대로45길 26,, ,-,-
서울특별시 금천구 시흥동,1002-1,1002,1,럭키남서울아파트,49.75,201912,2,"50,000",7,1981,시흥대로47길 43,, ,-,-
서울특별시 금천구 시흥동,1002-1,1002,1,럭키남서울아파트,41.22,201912,28,"40,700",5,1981,시흥대로47길 43,, ,-,-
서울특별시 금천구 시흥동,1002-1,1002,1,럭키남서울아파트,62.11,201912,31,"63,500",7,1981,시흥대로47길 43,, ,-,-
서울특별시 금천구 시흥동,109-1,109,1,무지개,53.79,201912,2,"54,000",10,1980,시흥대로73길 11,, ,-,-
서울특별시 금천구 시흥동,1012,1012,0,백운한비치,90.8731,201912,9,"50,000",12,2003,탑골로2길 19,, ,-,-
서울특별시 금천구 시흥동,1018,1018,0,백운한비치Ⅱ,84.979,201912,11,"51,000",3,2008,금하로23길 52,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,201912,2,"43,000",10,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,201912,7,"43,000",16,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,201912,12,"43,000",3,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,201912,13,"41,400",5,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,201912,17,"42,900",18,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,114.84,201912,17,"45,000",3,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,84.99,201912,18,"38,500",4,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,84.99,201912,21,"39,800",4,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,59.94,201912,24,"30,400",1,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1010,1010,0,벽산,84.99,201912,31,"38,800",12,2000,금하로 793,, ,-,-
서울특별시 금천구 시흥동,1006,1006,0,벽산3,59.94,201912,28,"29,000",9,1998,탑골로 84,, ,-,-
서울특별시 금천구 시흥동,999-1,999,1,산호시티빌,41.58,201912,16,"22,200",13,2003,시흥대로 251,, ,-,-
서울특별시 금천구 시흥동,05-13,5,13,삼익,84.96,201912,5,"42,300",10,1999,독산로50길 89,, ,-,-
서울특별시 금천구 시흥동,산173-8,173,8,성지,55.3,201912,14,"38,000",5,1986,시흥대로51길 55,, ,-,-
서울특별시 금천구 시흥동,산173-8,173,8,성지,79.42,201912,14,"51,500",10,1986,시흥대로51길 55,, ,-,-
서울특별시 금천구 시흥동,1015,1015,0,시흥베르빌,81.16,201912,3,"61,500",11,2004,시흥대로77길 23,, ,-,-
서울특별시 금천구 시흥동,1011,1011,0,우방,84.84,201912,2,"49,500",5,2002,금하로 750,, ,-,-
서울특별시 금천구 시흥동,1011,1011,0,우방,114.89,201912,3,"61,500",11,2002,금하로 750,, ,-,-
서울특별시 금천구 시흥동,1011,1011,0,우방,59.91,201912,9,"39,900",23,2002,금하로 750,, ,-,-
서울특별시 금천구 시흥동,1011,1011,0,우방,84.84,201912,23,"48,000",17,2002,금하로 750,, ,-,-
서울특별시 금천구 시흥동,977-2,977,2,칠성(977-2),66.39,201912,23,"38,000",4,2003,시흥대로2길 8-25,, ,-,-
서울특별시 금천구 시흥동,268-46,268,46,탑스빌,79.84,201912,11,"32,000",1,2002,금하로30길 34,, ,-,-
서울특별시 금천구 시흥동,268-46,268,46,탑스빌,79.84,201912,12,"39,000",8,2002,금하로30길 34,, ,-,-
서울특별시 금천구 시흥동,268-46,268,46,탑스빌,54.96,201912,13,"30,300",8,2002,금하로30길 34,, ,-,-
서울특별시 금천구 시흥동,220-2,220,2,현대(220-2),49.14,201912,7,"36,000",4,1984,탑골로3길 50,, ,-,-
서울특별시 금천구 시흥동,220-2,220,2,현대(220-2),49.14,201912,17,"35,000",3,1984,탑골로3길 50,, ,-,-
서울특별시 노원구 공릉동,670-7,670,7,67디벨리움,17.27,201912,14,"17,300",13,2016,화랑로 443,, ,-,-
서울특별시 노원구 공릉동,744,744,0,건영장미아파트,84.88,201912,27,"55,000",10,1999,공릉로51길 14-17,, ,-,-
서울특별시 노원구 공릉동,743,743,0,공릉동한보에센시티아파트,84.93,201912,12,"46,000",1,2000,공릉로46길 19,, ,-,-
서울특별시 노원구 공릉동,743,743,0,공릉동한보에센시티아파트,84.93,201912,12,"52,500",9,2000,공릉로46길 19,, ,-,-
서울특별시 노원구 공릉동,743,743,0,공릉동한보에센시티아파트,59.4,201912,27,"37,500",6,2000,공릉로46길 19,, ,-,-
서울특별시 노원구 공릉동,743,743,0,공릉동한보에센시티아파트,59.4,201912,31,"40,500",8,2000,공릉로46길 19,, ,-,-
서울특별시 노원구 공릉동,106,106,0,공릉해링턴플레이스,99.917,201912,29,"72,000",2,2000,노원로 62,, ,-,-
서울특별시 노원구 공릉동,753,753,0,길성그랑프리텔아파트,80.9407,201912,14,"49,000",11,2003,동일로191가길 66,, ,-,-
서울특별시 노원구 공릉동,379-5,379,5,남청파인힐,62.817,201912,23,"33,900",1,2002,동일로191가길 26,, ,-,-
서울특별시 노원구 공릉동,670-20,670,20,노원프레미어스엠코,84.0261,201912,19,"75,000",25,2016,동일로 986,, ,-,-
서울특별시 노원구 공릉동,604-11,604,11,대동아파트,84.97,201912,9,"43,500",2,1999,동일로175길 38,, ,-,-
서울특별시 노원구 공릉동,380-1,380,1,대동아파트2,84.81,201912,10,"50,700",14,1999,동일로195길 39,, ,-,-
서울특별시 노원구 공릉동,270-71,270,71,대명아파트,66.24,201912,7,"36,500",1,1989,노원로1길 103,, ,-,-
서울특별시 노원구 공릉동,270-71,270,71,대명아파트,66.24,201912,23,"35,000",3,1989,노원로1길 103,, ,-,-
서울특별시 노원구 공릉동,492-1,492,1,대아2차아파트,59.88,201912,5,"39,000",13,2000,동일로183길 34,, ,-,-
서울특별시 노원구 공릉동,740,740,0,대아아파트1차,84.86,201912,5,"42,000",8,1997,공릉로 157,, ,-,-
서울특별시 노원구 공릉동,751,751,0,대주파크빌아파트,81.12,201912,20,"51,000",18,2003,섬밭로 52,, ,-,-
서울특별시 노원구 공릉동,705,705,0,동부아파트,59.34,201912,6,"32,500",1,1996,공릉로 206,, ,-,-
서울특별시 노원구 공릉동,705,705,0,동부아파트,84.79,201912,7,"44,000",1,1996,공릉로 206,, ,-,-
서울특별시 노원구 공릉동,609-3,609,3,동아하이빌아파트101동,80.95,201912,18,"34,500",4,2002,섬밭로 22,, ,-,-
서울특별시 노원구 공릉동,747,747,0,두산힐스빌아파트,60,201912,9,"51,000",11,2000,공릉로 126,, ,-,-
서울특별시 노원구 공릉동,747,747,0,두산힐스빌아파트,60,201912,10,"47,800",4,2000,공릉로 126,, ,-,-
서울특별시 노원구 공릉동,747,747,0,두산힐스빌아파트,114.72,201912,12,"70,000",15,2000,공릉로 126,, ,-,-
서울특별시 노원구 공릉동,109,109,0,비선아파트,49.28,201912,11,"30,500",3,1999,화랑로51길 78,, ,-,-
서울특별시 노원구 공릉동,109,109,0,비선아파트,48.93,201912,26,"32,000",11,1999,화랑로51길 78,, ,-,-
서울특별시 노원구 공릉동,109,109,0,비선아파트,59.87,201912,28,"43,400",3,1999,화랑로51길 78,, ,-,-
서울특별시 노원구 공릉동,714,714,0,삼익4단지아파트,59.04,201912,18,"35,800",3,1994,동일로198가길 13,, ,-,-
서울특별시 노원구 공릉동,714,714,0,삼익4단지아파트,59.04,201912,20,"40,500",11,1994,동일로198가길 13,, ,-,-
서울특별시 노원구 공릉동,714,714,0,삼익4단지아파트,59.04,201912,25,"40,900",14,1994,동일로198가길 13,, ,-,-
서울특별시 노원구 공릉동,737,737,0,삼익아파트,84.6,201912,11,"52,500",4,1995,공릉로46길 32,, ,-,-
서울특별시 노원구 공릉동,737,737,0,삼익아파트,84.6,201912,23,"48,000",4,1995,공릉로46길 32,, ,-,-
서울특별시 노원구 공릉동,737,737,0,삼익아파트,51.03,201912,23,"30,000",14,1995,공릉로46길 32,, ,-,-
서울특별시 노원구 공릉동,737,737,0,삼익아파트,51.03,201912,28,"29,900",7,1995,공릉로46길 32,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,39.6,201912,7,"27,000",13,1994,동일로198가길 149,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,49.5,201912,23,"33,000",6,1994,동일로198가길 149,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,34.44,201912,28,"21,800",4,1994,섬밭로 156,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,39.6,201912,28,"25,300",13,1994,동일로198가길 149,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,49.5,201912,28,"32,400",4,1994,동일로198가길 149,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,34.44,201912,31,"23,000",6,1994,섬밭로 156,, ,-,-
서울특별시 노원구 공릉동,707,707,0,시영2단지(라이프)아파트,39.6,201912,31,"26,800",13,1994,동일로198가길 149,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,49.5,201912,3,"32,800",4,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,34.44,201912,3,"21,200",5,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,49.5,201912,14,"35,000",12,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,39.6,201912,17,"24,300",2,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,39.6,201912,20,"27,300",8,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,49.5,201912,22,"32,300",6,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,34.44,201912,23,"21,800",15,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,39.6,201912,25,"23,900",1,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,39.6,201912,27,"26,500",12,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,715,715,0,시영3차(라이프)아파트,34.44,201912,28,"22,800",5,1994,섬밭로 123,, ,-,-
서울특별시 노원구 공릉동,748,748,0,신도1차아파트,72.8129,201912,3,"52,800",5,2002,동일로191가길 59,, ,-,-
서울특별시 노원구 공릉동,748,748,0,신도1차아파트,72.8129,201912,9,"49,800",5,2002,동일로191가길 59,, ,-,-
서울특별시 노원구 공릉동,748,748,0,신도1차아파트,72.8129,201912,21,"44,000",1,2002,동일로191가길 59,, ,-,-
서울특별시 노원구 공릉동,382-14,382,14,신명아파트,84.55,201912,17,"40,800",3,1995,동일로191길 36,, ,-,-
서울특별시 노원구 공릉동,757,757,0,우국리더스빌,49.6,201912,13,"28,000",3,2006,동일로197길 85,, ,-,-
